Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
38504,122,6,16908,3,3,3,333,Loyal Customers
38505,44,8,25640,4,4,4,444,Champions
38506,37,7,19795,4,4,4,444,Champions
38507,65,2,8513,4,1,1,411,Regular Customers
38508,539,4,9283,1,2,2,122,Lost Customers
38509,205,5,8712,2,3,1,231,At Risk
38510,19,3,8609,4,1,1,411,Regular Customers
38511,247,7,13985,2,4,3,243,At Risk
38512,147,7,20957,3,4,4,344,Loyal Customers
38513,509,4,7315,1,2,1,121,Lost Customers
38514,691,2,1078,1,1,1,111,Lost Customers
38515,286,2,6461,2,1,1,211,Regular Customers
38516,606,5,17392,1,3,3,133,At Risk
38517,6,11,30411,4,4,4,444,Champions
38518,248,4,9670,2,2,2,222,Regular Customers
38519,376,3,8302,1,1,1,111,Lost Customers
38520,1176,3,7024,1,1,1,111,Lost Customers
38521,19,8,22648,4,4,4,444,Champions
38522,189,8,26919,2,4,4,244,At Risk
38523,236,2,6869,2,1,1,211,Regular Customers
38524,776,3,10077,1,1,2,112,Lost Customers
38525,5,5,13352,4,3,3,433,Loyal Customers
38526,80,5,16105,3,3,3,333,Loyal Customers
38527,358,4,12306,2,2,2,222,Regular Customers
38528,557,1,1842,1,1,1,111,Lost Customers
38529,724,3,7599,1,1,1,111,Lost Customers
38530,479,4,13995,1,2,3,123,Lost Customers
38531,276,6,11403,2,3,2,232,At Risk
38532,39,6,13340,4,3,3,433,Loyal Customers
38533,130,5,17918,3,3,3,333,Loyal Customers
38534,337,7,21457,2,4,4,244,At Risk
38535,234,5,14240,2,3,3,233,At Risk
38536,51,4,9069,4,2,2,422,Regular Customers
38537,109,7,14713,3,4,3,343,Loyal Customers
38538,247,7,11685,2,4,2,242,At Risk
38539,141,2,4958,3,1,1,311,Regular Customers
38540,135,4,5166,3,2,1,321,Regular Customers
38541,18,2,5992,4,1,1,411,Regular Customers
38542,243,5,10143,2,3,2,232,At Risk
38543,123,5,14754,3,3,3,333,Loyal Customers
38544,408,5,18878,1,3,4,134,At Risk
38545,257,8,21788,2,4,4,244,At Risk
38546,461,4,9973,1,2,2,122,Lost Customers
38547,1040,2,2971,1,1,1,111,Lost Customers
38548,341,5,14584,2,3,3,233,At Risk
38549,127,9,24275,3,4,4,344,Loyal Customers
38550,34,7,14457,4,4,3,443,Loyal Customers
38551,49,3,9918,4,1,2,412,Regular Customers
38552,415,6,20065,1,3,4,134,At Risk
38553,346,6,14961,2,3,3,233,At Risk
38554,167,4,14020,3,2,3,323,Potential Loyalists
38555,53,8,17766,4,4,3,443,Loyal Customers
38556,33,10,31593,4,4,4,444,Champions
38557,270,5,12464,2,3,2,232,At Risk
38558,100,7,22616,3,4,4,344,Loyal Customers
38559,40,4,13255,4,2,3,423,Potential Loyalists
38560,841,1,2421,1,1,1,111,Lost Customers
38561,8,4,7664,4,2,1,421,Regular Customers
38562,171,4,14086,3,2,3,323,Potential Loyalists
38563,95,6,16467,3,3,3,333,Loyal Customers
38564,45,9,21910,4,4,4,444,Champions
38565,66,14,34546,4,4,4,444,Champions
38566,253,2,3994,2,1,1,211,Regular Customers
38567,173,1,3515,3,1,1,311,Regular Customers
38568,825,5,14370,1,3,3,133,At Risk
38569,68,3,7805,4,1,1,411,Regular Customers
38570,388,3,8199,1,1,1,111,Lost Customers
38571,145,11,27361,3,4,4,344,Loyal Customers
38572,85,7,17147,3,4,3,343,Loyal Customers
38573,332,6,15100,2,3,3,233,At Risk
38574,10,6,16508,4,3,3,433,Loyal Customers
38575,315,6,20564,2,3,4,234,At Risk
38576,622,2,5283,1,1,1,111,Lost Customers
38577,28,9,24283,4,4,4,444,Champions
38578,211,2,3825,2,1,1,211,Regular Customers
38579,290,4,12239,2,2,2,222,Regular Customers
38580,21,5,14510,4,3,3,433,Loyal Customers
38581,381,5,22530,1,3,4,134,At Risk
38582,526,5,9605,1,3,2,132,At Risk
38584,530,3,3691,1,1,1,111,Lost Customers
38585,68,12,27519,4,4,4,444,Champions
38586,126,10,34818,3,4,4,344,Loyal Customers
38587,529,5,11018,1,3,2,132,At Risk
38588,316,3,13422,2,1,3,213,Regular Customers
38589,287,6,19599,2,3,4,234,At Risk
38590,22,3,7812,4,1,1,411,Regular Customers
38591,59,2,6919,4,1,1,411,Regular Customers
38592,151,8,16586,3,4,3,343,Loyal Customers
38593,5,7,21537,4,4,4,444,Champions
38594,337,3,9016,2,1,2,212,Regular Customers
38595,484,6,20138,1,3,4,134,At Risk
38596,558,4,11310,1,2,2,122,Lost Customers
38597,473,4,9573,1,2,2,122,Lost Customers
38598,271,10,35484,2,4,4,244,At Risk
38599,44,5,13831,4,3,3,433,Loyal Customers
38600,457,3,14080,1,1,3,113,Lost Customers
38601,32,7,10804,4,4,2,442,Loyal Customers
38602,9,7,18492,4,4,4,444,Champions
38603,28,5,14420,4,3,3,433,Loyal Customers
38604,102,9,24618,3,4,4,344,Loyal Customers
38605,39,3,6042,4,1,1,411,Regular Customers
38606,176,3,9710,3,1,2,312,Regular Customers
38607,137,5,15910,3,3,3,333,Loyal Customers
38608,484,2,6760,1,1,1,111,Lost Customers
38610,1130,3,10305,1,1,2,112,Lost Customers
38611,176,3,8569,3,1,1,311,Regular Customers
38612,57,6,18429,4,3,4,434,Loyal Customers
38613,232,4,9445,2,2,2,222,Regular Customers
38614,126,8,24650,3,4,4,344,Loyal Customers
38615,177,5,18908,3,3,4,334,Loyal Customers
38616,309,3,8414,2,1,1,211,Regular Customers
38617,409,6,19988,1,3,4,134,At Risk
38618,560,4,14170,1,2,3,123,Lost Customers
38619,69,4,16857,4,2,3,423,Potential Loyalists
38620,455,3,10479,1,1,2,112,Lost Customers
38621,225,1,4019,2,1,1,211,Regular Customers
38622,45,4,10505,4,2,2,422,Regular Customers
38623,549,1,3489,1,1,1,111,Lost Customers
38624,512,2,4588,1,1,1,111,Lost Customers
38625,32,3,9601,4,1,2,412,Regular Customers
38626,368,4,10021,2,2,2,222,Regular Customers
38627,318,3,9442,2,1,2,212,Regular Customers
38628,766,5,16545,1,3,3,133,At Risk
38629,104,5,17232,3,3,3,333,Loyal Customers
38630,228,2,7690,2,1,1,211,Regular Customers
38631,522,4,10611,1,2,2,122,Lost Customers
38632,169,4,13708,3,2,3,323,Potential Loyalists
38633,58,5,11229,4,3,2,432,Loyal Customers
38634,123,3,8221,3,1,1,311,Regular Customers
38635,504,4,9711,1,2,2,122,Lost Customers
38636,239,6,12974,2,3,2,232,At Risk
38637,93,7,24054,3,4,4,344,Loyal Customers
38638,307,3,6051,2,1,1,211,Regular Customers
38639,107,9,27355,3,4,4,344,Loyal Customers
38640,135,5,11057,3,3,2,332,Loyal Customers
38641,441,4,7600,1,2,1,121,Lost Customers
38642,26,7,16260,4,4,3,443,Loyal Customers
38643,656,6,22278,1,3,4,134,At Risk
38645,262,11,29896,2,4,4,244,At Risk
38646,430,3,7378,1,1,1,111,Lost Customers
38647,110,4,7761,3,2,1,321,Regular Customers
38648,325,2,9482,2,1,2,212,Regular Customers
38649,577,4,15091,1,2,3,123,Lost Customers
38650,145,5,15819,3,3,3,333,Loyal Customers
38651,439,3,2286,1,1,1,111,Lost Customers
38652,149,6,20282,3,3,4,334,Loyal Customers
38653,14,7,25175,4,4,4,444,Champions
38654,98,6,17900,3,3,3,333,Loyal Customers
38655,180,5,12738,3,3,2,332,Loyal Customers
38656,213,7,30668,2,4,4,244,At Risk
38657,57,8,15936,4,4,3,443,Loyal Customers
38658,300,6,16621,2,3,3,233,At Risk
38659,1,6,12467,4,3,2,432,Loyal Customers
38660,165,1,4738,3,1,1,311,Regular Customers
38661,158,6,12434,3,3,2,332,Loyal Customers
38662,41,5,16813,4,3,3,433,Loyal Customers
38663,70,9,28778,4,4,4,444,Champions
38664,765,4,9591,1,2,2,122,Lost Customers
38665,243,5,12616,2,3,2,232,At Risk
38666,580,3,6904,1,1,1,111,Lost Customers
38667,644,3,6281,1,1,1,111,Lost Customers
38668,551,3,7250,1,1,1,111,Lost Customers
38669,640,6,14458,1,3,3,133,At Risk
38670,584,6,17152,1,3,3,133,At Risk
38671,195,6,20540,2,3,4,234,At Risk
38672,842,2,5138,1,1,1,111,Lost Customers
38673,33,3,6928,4,1,1,411,Regular Customers
38674,330,7,15282,2,4,3,243,At Risk
38675,97,3,4527,3,1,1,311,Regular Customers
38676,544,2,6221,1,1,1,111,Lost Customers
38677,684,3,9843,1,1,2,112,Lost Customers
38678,333,4,9610,2,2,2,222,Regular Customers
38679,201,4,11968,2,2,2,222,Regular Customers
38680,328,5,12159,2,3,2,232,At Risk
38681,21,5,13638,4,3,3,433,Loyal Customers
38682,57,4,11169,4,2,2,422,Regular Customers
38683,2,6,18632,4,3,4,434,Loyal Customers
38684,523,4,13540,1,2,3,123,Lost Customers
38685,166,4,13422,3,2,3,323,Potential Loyalists
38686,173,4,8061,3,2,1,321,Regular Customers
38687,570,4,6497,1,2,1,121,Lost Customers
38688,187,8,20438,2,4,4,244,At Risk
38689,105,8,14816,3,4,3,343,Loyal Customers
38690,30,3,7559,4,1,1,411,Regular Customers
38691,116,10,24302,3,4,4,344,Loyal Customers
38692,4,4,9849,4,2,2,422,Regular Customers
38693,417,5,15740,1,3,3,133,At Risk
38694,14,9,26382,4,4,4,444,Champions
38695,478,6,16380,1,3,3,133,At Risk
38696,54,7,18192,4,4,4,444,Champions
38697,226,4,17820,2,2,3,223,Regular Customers
38698,317,3,10435,2,1,2,212,Regular Customers
38699,222,7,20272,2,4,4,244,At Risk
38700,23,3,7180,4,1,1,411,Regular Customers
38701,135,4,9868,3,2,2,322,Regular Customers
38702,62,4,13578,4,2,3,423,Potential Loyalists
38703,618,8,25154,1,4,4,144,At Risk
38704,431,7,23385,1,4,4,144,At Risk
38705,267,4,9843,2,2,2,222,Regular Customers
38706,268,3,9618,2,1,2,212,Regular Customers
38707,280,8,29005,2,4,4,244,At Risk
38708,153,3,6168,3,1,1,311,Regular Customers
38709,815,4,9480,1,2,2,122,Lost Customers
38710,62,6,17940,4,3,4,434,Loyal Customers
38711,40,6,19489,4,3,4,434,Loyal Customers
38712,202,12,31353,2,4,4,244,At Risk
38713,948,2,8229,1,1,1,111,Lost Customers
38714,254,6,20226,2,3,4,234,At Risk
38715,449,4,6068,1,2,1,121,Lost Customers
38717,130,2,7503,3,1,1,311,Regular Customers
38718,666,3,7614,1,1,1,111,Lost Customers
38719,23,5,13221,4,3,3,433,Loyal Customers
38720,81,7,20051,3,4,4,344,Loyal Customers
38721,148,5,13665,3,3,3,333,Loyal Customers
38722,281,3,7712,2,1,1,211,Regular Customers
38723,140,9,31184,3,4,4,344,Loyal Customers
38724,81,10,32139,3,4,4,344,Loyal Customers
38725,69,9,20317,4,4,4,444,Champions
38726,47,6,16142,4,3,3,433,Loyal Customers
38727,461,2,2972,1,1,1,111,Lost Customers
38728,671,2,3612,1,1,1,111,Lost Customers
38729,330,1,1532,2,1,1,211,Regular Customers
38730,300,7,17883,2,4,3,243,At Risk
38731,226,8,22063,2,4,4,244,At Risk
38732,179,6,17346,3,3,3,333,Loyal Customers
38733,76,4,14991,4,2,3,423,Potential Loyalists
38734,523,4,7146,1,2,1,121,Lost Customers
38735,257,7,13462,2,4,3,243,At Risk
38736,239,8,18434,2,4,4,244,At Risk
38737,100,8,15451,3,4,3,343,Loyal Customers
38738,182,4,17669,3,2,3,323,Potential Loyalists
38739,253,7,19778,2,4,4,244,At Risk
38740,680,3,7166,1,1,1,111,Lost Customers
38741,38,10,23614,4,4,4,444,Champions
38742,510,1,4851,1,1,1,111,Lost Customers
38743,143,3,2441,3,1,1,311,Regular Customers
38744,818,1,1426,1,1,1,111,Lost Customers
38745,53,7,13450,4,4,3,443,Loyal Customers
38746,211,5,16071,2,3,3,233,At Risk
38747,184,4,10845,3,2,2,322,Regular Customers
38748,31,3,10466,4,1,2,412,Regular Customers
38749,105,1,481,3,1,1,311,Regular Customers
38750,283,6,17864,2,3,3,233,At Risk
38751,96,4,10027,3,2,2,322,Regular Customers
38752,78,7,14661,3,4,3,343,Loyal Customers
38753,55,7,22974,4,4,4,444,Champions
38754,165,6,20135,3,3,4,334,Loyal Customers
38755,58,6,17705,4,3,3,433,Loyal Customers
38756,63,3,4947,4,1,1,411,Regular Customers
38758,74,2,5394,4,1,1,411,Regular Customers
38759,11,7,22845,4,4,4,444,Champions
38760,39,3,8726,4,1,2,412,Regular Customers
38761,64,3,5482,4,1,1,411,Regular Customers
38762,151,3,10072,3,1,2,312,Regular Customers
38763,3,4,7999,4,2,1,421,Regular Customers
38764,41,1,4641,4,1,1,411,Regular Customers
38765,634,2,5657,1,1,1,111,Lost Customers
38766,41,3,8671,4,1,1,411,Regular Customers
38767,167,4,12923,3,2,2,322,Regular Customers
38768,321,3,6441,2,1,1,211,Regular Customers
38769,131,4,11011,3,2,2,322,Regular Customers
38770,403,4,11993,1,2,2,122,Lost Customers
38771,109,5,14166,3,3,3,333,Loyal Customers
38772,298,4,12920,2,2,2,222,Regular Customers
38773,130,5,17855,3,3,3,333,Loyal Customers
38774,28,6,11201,4,3,2,432,Loyal Customers
38775,299,3,2912,2,1,1,211,Regular Customers
38776,45,8,26138,4,4,4,444,Champions
38777,751,5,18404,1,3,4,134,At Risk
38778,212,5,12344,2,3,2,232,At Risk
38779,264,6,19288,2,3,4,234,At Risk
38780,33,8,22274,4,4,4,444,Champions
38781,74,5,13660,4,3,3,433,Loyal Customers
38782,124,3,10433,3,1,2,312,Regular Customers
38783,66,6,16714,4,3,3,433,Loyal Customers
38784,411,6,19679,1,3,4,134,At Risk
38785,116,6,15232,3,3,3,333,Loyal Customers
38786,674,2,8658,1,1,1,111,Lost Customers
38787,211,7,21401,2,4,4,244,At Risk
38788,102,4,13412,3,2,3,323,Potential Loyalists
38789,1195,1,1135,1,1,1,111,Lost Customers
38790,62,4,13362,4,2,3,423,Potential Loyalists
38791,10,5,15453,4,3,3,433,Loyal Customers
38792,73,7,15625,4,4,3,443,Loyal Customers
38793,204,5,13227,2,3,3,233,At Risk
38794,340,3,9501,2,1,2,212,Regular Customers
38795,187,7,26771,2,4,4,244,At Risk
38796,39,4,8839,4,2,2,422,Regular Customers
38797,955,1,3034,1,1,1,111,Lost Customers
38798,92,5,9497,3,3,2,332,Loyal Customers
38799,91,6,14112,3,3,3,333,Loyal Customers
38800,113,6,17485,3,3,3,333,Loyal Customers
38801,319,6,21578,2,3,4,234,At Risk
38802,186,7,18691,3,4,4,344,Loyal Customers
38803,52,6,17033,4,3,3,433,Loyal Customers
38804,400,8,21468,1,4,4,144,At Risk
38805,677,5,13324,1,3,3,133,At Risk
38806,156,5,17555,3,3,3,333,Loyal Customers
38807,418,5,15750,1,3,3,133,At Risk
38808,539,3,8391,1,1,1,111,Lost Customers
38809,637,3,6051,1,1,1,111,Lost Customers
38810,160,5,18612,3,3,4,334,Loyal Customers
38811,210,3,4557,2,1,1,211,Regular Customers
38812,82,3,7746,3,1,1,311,Regular Customers
38813,165,6,20094,3,3,4,334,Loyal Customers
38814,183,3,9300,3,1,2,312,Regular Customers
38815,26,8,17383,4,4,3,443,Loyal Customers
38816,398,1,2555,1,1,1,111,Lost Customers
38817,39,5,14670,4,3,3,433,Loyal Customers
38818,147,4,7602,3,2,1,321,Regular Customers
38819,0,9,24148,4,4,4,444,Champions
38820,146,6,14250,3,3,3,333,Loyal Customers
38821,168,4,14841,3,2,3,323,Potential Loyalists
38822,742,5,13774,1,3,3,133,At Risk
38823,184,5,8860,3,3,2,332,Loyal Customers
38824,304,4,12199,2,2,2,222,Regular Customers
38825,48,5,16780,4,3,3,433,Loyal Customers
38826,90,5,12357,3,3,2,332,Loyal Customers
38827,133,3,11976,3,1,2,312,Regular Customers
38828,199,9,27097,2,4,4,244,At Risk
38829,384,7,14014,1,4,3,143,At Risk
38830,0,7,12997,4,4,2,442,Loyal Customers
38831,43,8,18949,4,4,4,444,Champions
38832,87,9,28464,3,4,4,344,Loyal Customers
38833,28,3,7696,4,1,1,411,Regular Customers
38834,28,6,17671,4,3,3,433,Loyal Customers
38835,352,7,20642,2,4,4,244,At Risk
38836,192,6,11327,2,3,2,232,At Risk
38837,170,4,10883,3,2,2,322,Regular Customers
38838,571,2,4366,1,1,1,111,Lost Customers
38839,286,5,17172,2,3,3,233,At Risk
38840,156,6,17115,3,3,3,333,Loyal Customers
38841,62,5,7188,4,3,1,431,Loyal Customers
38842,776,4,10119,1,2,2,122,Lost Customers
38843,427,4,12999,1,2,2,122,Lost Customers
38844,344,6,14604,2,3,3,233,At Risk
38845,773,4,15163,1,2,3,123,Lost Customers
38846,27,4,15122,4,2,3,423,Potential Loyalists
38847,260,9,28986,2,4,4,244,At Risk
38848,5,2,5816,4,1,1,411,Regular Customers
38849,36,5,14831,4,3,3,433,Loyal Customers
38850,29,6,15368,4,3,3,433,Loyal Customers
38851,424,9,23203,1,4,4,144,At Risk
38852,417,4,12745,1,2,2,122,Lost Customers
38853,90,6,11730,3,3,2,332,Loyal Customers
38854,304,7,18058,2,4,4,244,At Risk
38855,77,5,12508,4,3,2,432,Loyal Customers
38856,1,7,12574,4,4,2,442,Loyal Customers
38857,222,3,8972,2,1,2,212,Regular Customers
38858,353,8,23796,2,4,4,244,At Risk
38859,49,5,12287,4,3,2,432,Loyal Customers
38860,43,6,12060,4,3,2,432,Loyal Customers
38861,349,6,14641,2,3,3,233,At Risk
38862,395,3,12455,1,1,2,112,Lost Customers
38863,928,2,4475,1,1,1,111,Lost Customers
38864,466,4,16739,1,2,3,123,Lost Customers
38865,115,4,5761,3,2,1,321,Regular Customers
38866,128,9,24792,3,4,4,344,Loyal Customers
38867,192,7,20961,2,4,4,244,At Risk
38868,755,8,15691,1,4,3,143,At Risk
38869,168,4,4735,3,2,1,321,Regular Customers
38870,216,8,24465,2,4,4,244,At Risk
38871,422,3,7946,1,1,1,111,Lost Customers
38872,194,8,27612,2,4,4,244,At Risk
38873,975,2,8520,1,1,1,111,Lost Customers
38874,447,4,12754,1,2,2,122,Lost Customers
38875,53,8,17186,4,4,3,443,Loyal Customers
38876,228,6,18476,2,3,4,234,At Risk
38877,46,2,5744,4,1,1,411,Regular Customers
38878,66,5,11635,4,3,2,432,Loyal Customers
38879,354,4,15392,2,2,3,223,Regular Customers
38880,304,7,12639,2,4,2,242,At Risk
38881,399,6,8142,1,3,1,131,At Risk
38882,92,3,6403,3,1,1,311,Regular Customers
38883,479,9,27146,1,4,4,144,At Risk
38884,384,2,5306,1,1,1,111,Lost Customers
38885,525,3,6373,1,1,1,111,Lost Customers
38886,28,6,20414,4,3,4,434,Loyal Customers
38887,104,2,3194,3,1,1,311,Regular Customers
38888,549,4,12099,1,2,2,122,Lost Customers
38889,412,4,7132,1,2,1,121,Lost Customers
38890,156,3,10355,3,1,2,312,Regular Customers
38891,382,3,7876,1,1,1,111,Lost Customers
38892,53,6,17735,4,3,3,433,Loyal Customers
38893,980,2,5663,1,1,1,111,Lost Customers
38894,0,7,24408,4,4,4,444,Champions
38895,415,2,3308,1,1,1,111,Lost Customers
38896,2,4,8125,4,2,1,421,Regular Customers
38897,143,5,10565,3,3,2,332,Loyal Customers
38898,116,6,17083,3,3,3,333,Loyal Customers
38899,95,4,12285,3,2,2,322,Regular Customers
38900,406,6,12553,1,3,2,132,At Risk
38901,128,3,2872,3,1,1,311,Regular Customers
38902,238,8,21795,2,4,4,244,At Risk
38903,62,7,18225,4,4,4,444,Champions
38904,90,6,24274,3,3,4,334,Loyal Customers
38905,258,6,15838,2,3,3,233,At Risk
38906,340,5,14326,2,3,3,233,At Risk
38907,86,4,12604,3,2,2,322,Regular Customers
38908,789,5,9986,1,3,2,132,At Risk
38909,735,5,16791,1,3,3,133,At Risk
38910,585,1,2723,1,1,1,111,Lost Customers
38911,499,5,17725,1,3,3,133,At Risk
38912,527,7,21590,1,4,4,144,At Risk
38913,480,3,6186,1,1,1,111,Lost Customers
38914,82,5,15967,3,3,3,333,Loyal Customers
38915,262,11,43508,2,4,4,244,At Risk
38916,70,4,8759,4,2,2,422,Regular Customers
38917,17,3,6279,4,1,1,411,Regular Customers
38918,329,7,18636,2,4,4,244,At Risk
38919,90,6,18891,3,3,4,334,Loyal Customers
38920,152,3,4788,3,1,1,311,Regular Customers
38921,442,5,10405,1,3,2,132,At Risk
38922,343,8,26218,2,4,4,244,At Risk
38923,107,5,15138,3,3,3,333,Loyal Customers
38924,350,6,15651,2,3,3,233,At Risk
38925,29,4,13591,4,2,3,423,Potential Loyalists
38926,18,6,13147,4,3,3,433,Loyal Customers
38927,531,7,23944,1,4,4,144,At Risk
38928,204,6,14555,2,3,3,233,At Risk
38929,9,3,8714,4,1,1,411,Regular Customers
38931,165,5,15161,3,3,3,333,Loyal Customers
38932,136,8,23806,3,4,4,344,Loyal Customers
38933,946,6,15866,1,3,3,133,At Risk
38934,365,2,2226,2,1,1,211,Regular Customers
38935,238,2,5090,2,1,1,211,Regular Customers
38936,184,3,9985,3,1,2,312,Regular Customers
38937,275,5,12190,2,3,2,232,At Risk
38938,240,5,14180,2,3,3,233,At Risk
38939,347,5,13306,2,3,3,233,At Risk
38940,593,5,14497,1,3,3,133,At Risk
38941,90,7,24137,3,4,4,344,Loyal Customers
38942,35,3,10035,4,1,2,412,Regular Customers
38943,75,8,20164,4,4,4,444,Champions
38944,266,6,21768,2,3,4,234,At Risk
38945,5,5,11123,4,3,2,432,Loyal Customers
38946,69,5,13232,4,3,3,433,Loyal Customers
38947,700,1,3992,1,1,1,111,Lost Customers
38948,55,6,14839,4,3,3,433,Loyal Customers
38949,1219,1,3724,1,1,1,111,Lost Customers
38950,69,7,25198,4,4,4,444,Champions
38951,791,1,2357,1,1,1,111,Lost Customers
38952,362,3,4593,2,1,1,211,Regular Customers
38953,97,6,21505,3,3,4,334,Loyal Customers
38954,98,7,17357,3,4,3,343,Loyal Customers
38955,184,4,12726,3,2,2,322,Regular Customers
38956,158,2,5602,3,1,1,311,Regular Customers
38957,204,5,13891,2,3,3,233,At Risk
38958,36,6,15435,4,3,3,433,Loyal Customers
38959,0,5,13943,4,3,3,433,Loyal Customers
38960,98,7,17939,3,4,4,344,Loyal Customers
38961,38,7,17435,4,4,3,443,Loyal Customers
38962,90,6,16883,3,3,3,333,Loyal Customers
38963,145,4,10581,3,2,2,322,Regular Customers
38964,20,13,35079,4,4,4,444,Champions
38965,371,4,10128,1,2,2,122,Lost Customers
38966,309,8,15762,2,4,3,243,At Risk
38967,642,4,12022,1,2,2,122,Lost Customers
38968,424,3,5397,1,1,1,111,Lost Customers
38969,107,3,9047,3,1,2,312,Regular Customers
38970,98,3,10086,3,1,2,312,Regular Customers
38971,687,7,20724,1,4,4,144,At Risk
38972,156,8,19203,3,4,4,344,Loyal Customers
38973,128,4,5989,3,2,1,321,Regular Customers
38974,28,7,16986,4,4,3,443,Loyal Customers
38975,250,2,6829,2,1,1,211,Regular Customers
38976,447,3,11760,1,1,2,112,Lost Customers
38977,335,7,29420,2,4,4,244,At Risk
38978,446,6,17474,1,3,3,133,At Risk
38979,849,3,9714,1,1,2,112,Lost Customers
38980,275,6,18080,2,3,4,234,At Risk
38981,82,7,15027,3,4,3,343,Loyal Customers
38982,396,1,542,1,1,1,111,Lost Customers
38983,711,3,5341,1,1,1,111,Lost Customers
38984,38,8,23088,4,4,4,444,Champions
38985,346,7,26026,2,4,4,244,At Risk
38986,8,2,4979,4,1,1,411,Regular Customers
38987,803,4,12080,1,2,2,122,Lost Customers
38988,31,3,5640,4,1,1,411,Regular Customers
38989,219,6,23085,2,3,4,234,At Risk
38990,142,6,17100,3,3,3,333,Loyal Customers
38991,35,8,13920,4,4,3,443,Loyal Customers
38992,71,4,16194,4,2,3,423,Potential Loyalists
38993,585,5,15246,1,3,3,133,At Risk
38994,1191,1,4708,1,1,1,111,Lost Customers
38995,161,3,8022,3,1,1,311,Regular Customers
38996,13,6,16823,4,3,3,433,Loyal Customers
38997,193,4,6991,2,2,1,221,Regular Customers
38998,174,5,16936,3,3,3,333,Loyal Customers
38999,266,4,11669,2,2,2,222,Regular Customers
39000,142,7,22194,3,4,4,344,Loyal Customers
